bamfile,mean_depth,sd_depth,mean_depth_nonzero,mean_depth_within2sd,median,proportion_of_reference_covered
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_01_EKDL210004789-1a-AK11584-AK16263_HHJYYDSX2_L2_depth.gz,2.97551374984757,3.84188499865233,3.72848383444716,2.81525754322746,3,0.798049255935332
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_02_EKDL200012859-1a-AK11440-AK16251_HNLVYDSXY_L1_depth.gz,1.9948477286026,2.5645778893705,2.73193540752803,1.87224038211465,2,0.730195788343227
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_04_EKDL210005548-1a-AK11690-AK16231_HHJKNDSX2_L4_depth.gz,1.20231697855432,1.77096436653755,1.98573843972899,1.07260349967809,1,0.605476005549965
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_05_EKDL200012859-1a-AK11726-AK16225_HNLVYDSXY_L1_depth.gz,1.52078168333501,2.3695867052898,2.2774333038328,1.42992616060554,1,0.667761238397565
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_06_EKDL200012859-1a-AK11698-AK16226_HNLVYDSXY_L1_depth.gz,0.913809566496006,1.40621789925563,1.73793666338807,0.7846222546745,1,0.525801420584866
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_07_EKDL210004790-1a-AK11675-AK16223_HHJYYDSX2_L3_depth.gz,1.85565387528218,2.57042612461208,2.60450375756862,1.69938469559051,1,0.712478862773571
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_08_EKDL210004788-1a-AK11690-AK16231_HHJYYDSX2_L1_depth.gz,1.25526125656328,1.75590230117651,2.03155772876844,1.11550258862079,1,0.617881165170852
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_09_EKDL210004788-1a-AK11168-AK16259_HHJYYDSX2_L1_depth.gz,1.99492334219891,2.82282137339135,2.74714050341646,1.85730638543864,2,0.726181765991738
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_10_EKDL210005548-1a-AK12637-AK16268_HHJKNDSX2_L4_depth.gz,1.35736735555576,2.07002370124676,2.11427134774263,1.26174080020885,1,0.642002435971666
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_11_EKDL210004790-1a-AK11692-AK16230_HHJYYDSX2_L3_depth.gz,1.02832219329102,1.67839383805293,1.83796388139923,0.938915416366924,1,0.559489881002565
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_13_EKDL210004788-1a-AK11630-AK16248_HHJYYDSX2_L1_depth.gz,2.68569716043521,3.72639941122567,3.42320473601182,2.55111523280594,2,0.784556393072941
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_14_EKDL210005548-1a-AK11603-AK16257_HHJKNDSX2_L4_depth.gz,1.27632889627162,2.03722047265053,2.04268470828889,1.195333926974,1,0.624829123698105
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_17_EKDL210005548-1a-AK11512-AK16284_HHJKNDSX2_L4_depth.gz,1.09476256582171,1.6802443034381,1.88165115814363,1.00144448151742,1,0.581809524620754
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_18_EKDL210005548-1a-AK11605-AK16247_HHJKNDSX2_L4_depth.gz,1.70938221087563,2.23341219040937,2.45911452992712,1.58945951421154,1,0.695121024284549
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_19_EKDL210005548-1a-AK717-5UDI1548_HHJKNDSX2_L4_depth.gz,0.551140750638927,0.971753940244513,1.43315315526848,0.455693691628656,0,0.384565144773855
/home/projects/dp_00007/people/hmon/Shucking/07_depth/SVAL_20_EKDL210005548-1a-AK11665-AK16278_HHJKNDSX2_L4_depth.gz,1.21816935457038,1.82635475232444,1.99573718141318,1.08377263862976,1,0.610385658951224
