bamfile,mean_depth,sd_depth,mean_depth_nonzero,mean_depth_within2sd,median,proportion_of_reference_covered
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_01_EKDL200012859-1a-AK11710-AK16288_HNLVYDSXY_L1_depth.gz,1.12453617374891,1.56034206588947,1.92781746380646,1.01075556134311,1,0.583320877033942
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_02_EKDL210004789-1a-AK11692-AK16230_HHJYYDSX2_L2_depth.gz,2.33665375673885,3.48741922664527,3.07797969166167,2.20410569314664,2,0.759151778378758
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_03_EKDL210004790-1a-AK11519-AK16232_HHJYYDSX2_L3_depth.gz,3.0036509251237,3.49809984506116,3.7503022429305,2.7825086274581,3,0.800909028275104
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_04_EKDL210004789-1a-AK7016-AK16255_HHJYYDSX2_L2_depth.gz,1.43893658074731,1.94595660662663,2.21460492727655,1.31143562908754,1,0.649748658564035
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_05_EKDL210004788-1a-AK10139-AK9682_HHJYYDSX2_L1_depth.gz,1.59520267454467,2.3101326515055,2.35173250665167,1.4906297424767,1,0.678309573913169
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_06_EKDL210004790-1a-AK11631-AK349_HHJYYDSX2_L3_depth.gz,2.44531172334139,3.48843880771422,3.21104165857269,2.31240573132774,2,0.761532232636484
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_08_EKDL210004789-1a-AK12637-AK16268_HHJYYDSX2_L2_depth.gz,1.43514525151828,2.46207366713928,2.23082071153946,1.34292637519771,1,0.643326128404111
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_09_EKDL210004790-1a-AK11683-AK16236_HHJYYDSX2_L3_depth.gz,1.66908231799905,2.21310881811837,2.42905404217598,1.55304645245833,1,0.68713264053362
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_12_EKDL210004790-1a-AK11630-AK16248_HHJYYDSX2_L3_depth.gz,1.45698777034073,1.92867206077007,2.21188423249308,1.33823714203598,1,0.658708873157568
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_13_EKDL210004788-1a-AK11600-AK6934_HHJYYDSX2_L1_depth.gz,1.20505009503255,1.97392716454168,1.98369738048136,1.1320071286634,1,0.607476778912891
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_15_EKDL210005548-1a-AK11398-AK16264_HHJKNDSX2_L4_depth.gz,2.38552856374631,3.01086773962377,3.10481898574452,2.25001594587109,2,0.768330963801609
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_16_EKDL210004788-1a-AK4251-AK16229_HHJYYDSX2_L1_depth.gz,1.29804985436898,1.7808209288197,2.07736260510379,1.13841146477945,1,0.624854732235962
/home/projects/dp_00007/people/hmon/Shucking/07_depth/GASO_17_EKDL210005548-1a-AK11582-AK8205_HHJKNDSX2_L4_depth.gz,1.13569889158144,1.83372446670375,1.93132155064795,1.02295385816058,1,0.588042364670103
