bamfile,mean_depth,sd_depth,mean_depth_nonzero,mean_depth_within2sd,median,proportion_of_reference_covered
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_01_EKDL200012859-1a-AK11714-AK16250_HNLVYDSXY_L1_depth.gz,1.11499130856764,1.96319177737404,1.90317358534808,1.05479311838767,1,0.585858965861956
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_04_EKDL210004790-1a-AK11436-AK16240_HHJYYDSX2_L3_depth.gz,1.54263594591077,2.24896196846651,2.30323954783624,1.44796019088629,1,0.669767913354907
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_07_EKDL210004790-1a-AK11375-AK16261_HHJYYDSX2_L3_depth.gz,1.05424898138578,1.55367064077366,1.85606395519244,0.963423004638643,1,0.568002507907254
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_08_EKDL210004789-1a-AK11675-AK16223_HHJYYDSX2_L2_depth.gz,1.23905247272496,2.09934459484918,2.06339533575968,1.12945370192874,1,0.60049203914129
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_10_EKDL210004789-1a-AK11683-AK16236_HHJYYDSX2_L2_depth.gz,1.39889669599163,2.18397866573492,2.18035488014775,1.27843576722198,1,0.641591288064458
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_11_EKDL210004790-1a-AK11718-AK16243_HHJYYDSX2_L3_depth.gz,1.18718174298794,2.10251157233463,2.05714208423131,1.08565206759413,1,0.577102453004129
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_14_EKDL210004790-1a-AK11495-AK16238_HHJYYDSX2_L3_depth.gz,1.08649654957957,1.57944774112093,1.88802616926399,0.990501127303675,1,0.575466890907987
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_15_EKDL210004789-1a-AK11526-AK16296_HHJYYDSX2_L2_depth.gz,1.27514875219878,1.95188394252183,2.05269796119575,1.18910187825664,1,0.62120622532111
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_17_EKDL210004788-1a-AK11428-AK16253_HHJYYDSX2_L1_depth.gz,1.32793434561045,1.94796472716504,2.13748380116738,1.20619141743507,1,0.621260542365454
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_19_EKDL200012859-1a-AK11398-AK16264_HNLVYDSXY_L1_depth.gz,1.25799879923767,1.98305874775919,2.03804317875163,1.1729431585702,1,0.617258168204366
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_23_EKDL200012859-1a-AK11416-AK16269_HNLVYDSXY_L1_depth.gz,1.40999562672481,2.3307026289909,2.18507568653485,1.32833936274951,1,0.645284570879599
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_25_EKDL200012859-1a-AK11375-AK16261_HNLVYDSXY_L1_depth.gz,1.68317444442152,2.61920589519265,2.43593352718074,1.56952330507782,1,0.6909771656905
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAFR_99_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1_depth.gz,1.44979168146696,2.13699186177613,2.20796391181612,1.33166637666078,1,0.656619283362561
