bamfile,mean_depth,sd_depth,mean_depth_nonzero,mean_depth_within2sd,median,proportion_of_reference_covered
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_03_EKDL210004790-1a-AK11377-AK16262_HHJYYDSX2_L3_depth.gz,1.31451388682744,1.94448918174615,2.11590935368739,1.21293962583993,1,0.621252457973577
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_04_EKDL210004789-1a-AK11677-AK5989_HHJYYDSX2_L2_depth.gz,1.10841357952708,1.82036793615752,1.94163386060399,0.988290335838666,1,0.570866424415617
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_05_EKDL210004789-1a-AK11659-AK16242_HHJYYDSX2_L2_depth.gz,1.6436595020609,3.00965989115978,2.42831358658553,1.56083892110773,1,0.676872835181046
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_06_EKDL200012859-1a-AK11456-AK16260_HNLVYDSXY_L1_depth.gz,1.43141794363396,2.15402929170196,2.22536100977625,1.30588513737808,1,0.643229542238622
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_07_01_EKDL200012859-1a-AK11401-AK7949_HNLVYDSXY_L1_depth.gz,1.73384687545769,2.1966844012517,2.50620852253771,1.60406070617174,1,0.691820676478208
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_08_EKDL210004788-1a-AK11464-AK16277_HHJYYDSX2_L1_depth.gz,2.15693422444241,2.66401890351227,2.91616653842414,2.00416640385436,2,0.739647134696256
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_10_EKDL210004788-1a-GG04-AK5420_HHJYYDSX2_L1_depth.gz,2.18068964183956,2.7550223417474,2.92067028051232,2.04832539807476,2,0.746640131339191
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_11_EKDL210004790-1a-AK11471-AK16271_HHJYYDSX2_L3_depth.gz,1.86853454095565,2.19870049423488,2.63020265140285,1.73131549201811,2,0.710414667082499
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_13_EKDL200012859-1a-AK11640-AK16265_HNLVYDSXY_L1_depth.gz,1.05604912034994,1.58913834620705,1.90377219688097,0.955092528050467,1,0.554714015721169
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_14_EKDL200012859-1a-AK12637-AK16268_HNLVYDSXY_L1_depth.gz,1.23469050686429,1.89341689117178,2.0391971790952,1.15300606090079,1,0.605478724432226
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_15_EKDL210004788-1a-AK11416-AK16269_HHJYYDSX2_L1_depth.gz,1.38723089636997,2.0944381253476,2.19671511468941,1.26191812394259,1,0.631502413350635
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_18_EKDL200012859-1a-AK11718-AK16243_HNLVYDSXY_L1_depth.gz,0.831716190217387,1.41219285087794,1.69110846044787,0.721094837974087,0,0.491817177709101
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_19_EKDL210004789-1a-AK11690-AK16231_HHJYYDSX2_L2_depth.gz,1.90339419283031,2.58340726221849,2.67834497548216,1.78583847375534,2,0.710660579669264
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_20_EKDL210005548-1a-AK11178-AK16246_HHJKNDSX2_L4_depth.gz,1.67437615191151,2.33379311290331,2.44811007579913,1.5675468899373,1,0.683946432173789
/home/projects/dp_00007/people/hmon/Shucking/07_depth/AGAB_23_EKDL200012859-1a-AK11195-AK16227_HNLVYDSXY_L1_depth.gz,0.958015355750418,1.4969713364947,1.78189606984266,0.814876607216579,1,0.537638177649224
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_01_EKDL210005548-1a-AK11598-AK16273_HHJKNDSX2_L4_depth.gz,1.51487007345605,2.1368170761879,2.27316398424463,1.38617276559923,1,0.666414778676708
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_02_EKDL210004789-1a-AK11506-AK16290_HHJYYDSX2_L2_depth.gz,1.44906251640196,3.07981335414802,2.22016003135775,1.38400537215719,1,0.65268381375002
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_03_EKDL200012859-1a-AK11428-AK16253_HNLVYDSXY_L1_depth.gz,0.945955613047972,1.97123233076829,1.78448775352069,0.864995752563446,1,0.530099246229925
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_04_EKDL210004790-1a-AK11710-AK16288_HHJYYDSX2_L3_depth.gz,1.00309950363555,2.37682909051177,1.88168129352319,0.945677676804265,1,0.533086823517023
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_06_EKDL210005548-1a-AK11456-AK16260_HHJKNDSX2_L4_depth.gz,1.73272149128145,2.29108297077967,2.48366904134062,1.60740755189085,1,0.697645886968205
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_07_EKDL210004788-1a-AK11160-AK9453_HHJYYDSX2_L1_depth.gz,1.38860556230921,2.33513302895982,2.17760769842802,1.30989519914994,1,0.63767480401168
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_08_EKDL210005548-1a-AK11426-AK5939_HHJKNDSX2_L4_depth.gz,1.90068489483276,2.44556038725018,2.63458730539224,1.75394034793298,2,0.721435532215009
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_09_EKDL210004790-1a-AK11677-AK5989_HHJYYDSX2_L3_depth.gz,1.10337810352696,5.6047319220569,2.01529155678712,1.07223770760253,1,0.547502965420086
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_10_EKDL210004789-1a-AK11168-AK16259_HHJYYDSX2_L2_depth.gz,0.811930583325402,1.47125998267295,1.69332477963094,0.694692621654056,0,0.479488987046197
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_11_EKDL210004789-1a-AK11177-AK16280_HHJYYDSX2_L2_depth.gz,1.8704904416903,2.46628761442711,2.64044179595004,1.7014446509024,1,0.708400558027451
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_12_EKDL200012859-1a-AK11460-AK16272_HNLVYDSXY_L1_depth.gz,1.20918528769945,2.32570445035777,2.00324370140568,1.12537294229581,1,0.603613672590653
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_13_EKDL200012859-1a-AK7415-AK16289_HNLVYDSXY_L1_depth.gz,1.31315112080563,1.92480222743333,2.08994247938484,1.22843578272453,1,0.628319264170375
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_14_EKDL200012859-1a-AK11667-AK16287_HNLVYDSXY_L1_depth.gz,0.940931386670525,1.41990315649957,1.79516118785886,0.785104288735655,1,0.524148690955677
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BARR_15_EKDL200012859-1a-AK11171-AK16279_HNLVYDSXY_L1_depth.gz,0.701999526033451,1.35437955282967,1.58392436422287,0.623477227830936,0,0.443202681826216
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_01_EKDL200012859-1a-AK11177-AK16280_HNLVYDSXY_L1_depth.gz,1.26103194373277,2.078867964112,2.07836634321089,1.16177892689171,1,0.606741899883066
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_04_EKDL210004790-1a-AK11608-AK2002_HHJYYDSX2_L3_depth.gz,1.44953978570749,2.09006158613528,2.21873414430173,1.32972824613505,1,0.653318374997982
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_05_EKDL210004789-1a-AK11416-AK16269_HHJYYDSX2_L2_depth.gz,1.09370374589674,1.69308489606337,1.91867920382136,0.980267508146678,1,0.570029499313147
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_06_EKDL210004789-1a-AK11572-AK16283_HHJYYDSX2_L2_depth.gz,1.4819553687052,2.13323514180999,2.27064312349416,1.34146206313534,1,0.652658867160353
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_07_EKDL210005548-1a-AK7685-AK16294_HHJKNDSX2_L4_depth.gz,1.52410136632185,2.06753220606044,2.29612356179567,1.38621498560138,1,0.663771493695143
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_08_EKDL210004789-1a-AK11401-AK7949_HHJYYDSX2_L2_depth.gz,1.45849226902596,1.86126683168107,2.2550158327755,1.32439560329053,1,0.646776952883247
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_12_EKDL210004788-1a-AK11608-AK2002_HHJYYDSX2_L1_depth.gz,2.20285918870666,3.08421322501562,2.96253038141678,2.08126396202902,2,0.743573535152448
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_13_EKDL200012859-1a-AK11246-AK16274_HNLVYDSXY_L1_depth.gz,1.15033766250997,1.65461502101815,1.97441802325988,1.01959383144545,1,0.582621131370402
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_14_EKDL210004788-1a-AK11387-AK16228_HHJYYDSX2_L1_depth.gz,1.35369929553068,1.90892077547403,2.15652859966364,1.23871679504975,1,0.627721466685734
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BOVA_16_EKDL210005548-1a-AK11692-AK16230_HHJKNDSX2_L4_depth.gz,1.13641690957868,1.53398885254681,1.93686581156244,1.028017272051,1,0.586729809982097
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_06_EKDL210007863-1a-AK19056-AK23721_HLNT5DSX2_L2_depth.gz,0.768855926008131,1.33956045476677,1.62551668393583,0.680249582769901,0,0.472991716176419
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_07_EKDL210007863-1a-AK23722-AK23723_HLNT5DSX2_L2_depth.gz,1.07937166325588,1.92302036508107,1.88347282689017,0.983100012211183,1,0.573075251124351
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_08_EKDL210007863-1a-AK19172-AK23724_HLNT5DSX2_L2_depth.gz,0.588393232172322,1.00827633811802,1.46847957313898,0.477315861996032,0,0.400681931798688
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_09_EKDL210007863-1a-AK18636-AK23725_HLNT5DSX2_L2_depth.gz,1.17772020636189,1.86766214656863,1.98972048253872,1.04196127042174,1,0.591902338392462
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_10_EKDL210007863-1a-AK19054-AK23703_HLNT5DSX2_L2_depth.gz,1.30658825413309,1.83046082397118,2.09417304758714,1.1438115871194,1,0.623916087373334
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_11_EKDL210007863-1a-AK18984-AK31192_HLNT5DSX2_L2_depth.gz,1.69272337452397,2.78968286484287,2.45185490741621,1.61646019800665,1,0.690384805970382
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_12_EKDL210007863-1a-AK27190-AK34205_HLNT5DSX2_L2_depth.gz,0.974297126368878,1.93635299315263,1.79791634389296,0.896302023437617,1,0.541903481593299
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_13_EKDL210007863-1a-AK19072-AK23726_HLNT5DSX2_L2_depth.gz,0.0895765175856491,0.354628849792807,1.08644056237277,0,0,0.0824495335391544
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_14_EKDL210007863-1a-AK18989-AK33821_HLNT5DSX2_L2_depth.gz,1.72119018601331,2.93316820143868,2.52682707599052,1.6305441527461,1,0.681166591243226
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_15_EKDL210007863-1a-AK19103-AK23729_HLNT5DSX2_L2_depth.gz,2.66026292588995,3.8440679033313,3.44206668060151,2.53907108791783,2,0.772867922891506
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_16_EKDL210007863-1a-AK19147-AK23730_HLNT5DSX2_L2_depth.gz,1.31744790108535,2.02894211081391,2.11014671177714,1.21396815263219,1,0.624339480156634
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_17_EKDL210007863-1a-AK19113-AK23731_HLNT5DSX2_L2_depth.gz,0.404437974993736,0.807097238634951,1.31836866376988,0.355757671281503,0,0.306771532203513
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_18_EKDL210007863-1a-AK19007-AK23732_HLNT5DSX2_L2_depth.gz,0.70491042687847,1.27534171165072,1.57000633598977,0.634009387630665,0,0.448985721088814
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_19_EKDL210007863-1a-AK18642-AK23733_HLNT5DSX2_L2_depth.gz,1.39065276178117,2.14711391651457,2.20844256580957,1.26713460351696,1,0.629698405252254
/home/projects/dp_00007/people/hmon/Shucking/07_depth/BUNN_20_EKDL210007863-1a-AK19137-AK23734_HLNT5DSX2_L2_depth.gz,0.686682935309985,1.36049505181333,1.55481596029074,0.621124820318733,0,0.441649013675813
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_02_EKDL210007862-1a-AK19291-AK18809_HLNT5DSX2_L2_depth.gz,1.42550136797845,3.15239844573096,2.244228924023,1.35352117748592,1,0.635185364879343
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_03_EKDL210007862-1a-AK15924-AK18825_HLNT5DSX2_L2_depth.gz,1.20206647661547,1.98311442963637,2.00000589650773,1.13028366323562,1,0.601031466314332
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_04_EKDL210007862-1a-AK19016-AK18839_HLNT5DSX2_L2_depth.gz,0.799808648958919,1.43969607362754,1.6754110577755,0.690191730520552,0,0.477380548043431
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_05_EKDL210007862-1a-AK19084-AK19669_HLNT5DSX2_L2_depth.gz,1.24296946372767,1.81409770325414,2.02654091397457,1.10865931597372,1,0.613345358663276
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_06_EKDL210007862-1a-AK16175-AK16176_HLNT5DSX2_L2_depth.gz,0.800661163640308,1.45612956817732,1.66096273422128,0.699532842609401,0,0.48204643436253
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_07_EKDL210007862-1a-AK16191-AK16192_HLNT5DSX2_L2_depth.gz,0.184913389888978,0.505356100372921,1.16574957083168,0.139813313314043,0,0.158621881161912
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_08_EKDL210007862-1a-AK16207-AK16208_HLNT5DSX2_L2_depth.gz,0.31975979009693,0.748763151109902,1.27328177492341,0.209636865405329,0,0.251130422499072
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_09_EKDL210007862-1a-AK19096-AK19674_HLNT5DSX2_L2_depth.gz,0.486006438012415,1.10301956479145,1.41045372263203,0.403235709061927,0,0.34457453669987
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CLEW_10_EKDL210007862-1a-AK15918-AK19682_HLNT5DSX2_L2_depth.gz,1.38740655970576,1.96943940489632,2.17392657265244,1.27496448833841,1,0.638203045658812
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_01_EKDL210004789-1a-AK11204-AK16254_HHJYYDSX2_L2_depth.gz,1.50973581916978,1.89117181744104,2.26974982178797,1.37752466111701,1,0.665155165858991
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_02_EKDL210004790-1a-AK11479-AK16234_HHJYYDSX2_L3_depth.gz,2.30251733570381,3.07536941749454,3.09429834185017,2.16068275609944,2,0.744116139210636
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_03_EKDL210005548-1a-AK11440-AK16251_HHJKNDSX2_L4_depth.gz,1.94622266718694,3.01497691234054,2.72485064576771,1.78743550142132,2,0.714249300309402
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_04_EKDL210004789-1a-AK11665-AK16278_HHJYYDSX2_L2_depth.gz,1.75719713977472,2.78469656957372,2.53503967955153,1.65517393222438,1,0.693163564242728
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_06_EKDL210004790-1a-AK11428-AK16253_HHJYYDSX2_L3_depth.gz,2.01492879397103,2.71491718808807,2.75983800392658,1.88702449591606,2,0.730089516523869
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_07_EKDL210004788-1a-AK7685-AK16294_HHJYYDSX2_L1_depth.gz,1.650757598129,2.22530148865684,2.42148440318442,1.53821336453528,1,0.681713083081622
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_08_EKDL210004790-1a-AK11433-AK13293_HHJYYDSX2_L3_depth.gz,1.84111507484572,2.54713671976137,2.66981028144853,1.65841158111781,1,0.689605208144952
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_09_EKDL210004788-1a-AK11440-AK16251_HHJYYDSX2_L1_depth.gz,1.60853110388338,2.08674588287815,2.40285920374276,1.42585120710936,1,0.669423785371019
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_11_EKDL200012859-1a-AK8204-AK9482_HNLVYDSXY_L1_depth.gz,1.09993517114835,1.68311975217685,1.95406211595512,0.967099714504886,1,0.562896727881603
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_13_EKDL210004790-1a-AK11584-AK16263_HHJYYDSX2_L3_depth.gz,1.21966674197469,3.27669275780059,2.09107181064236,1.16914912801222,1,0.583273484806743
/home/projects/dp_00007/people/hmon/Shucking/07_depth/COLN_15_EKDL210005548-1a-AK11449-AK16245_HHJKNDSX2_L4_depth.gz,0.902193609941715,1.65531249091485,1.73605492092048,0.84145307065862,1,0.519680339066271
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_01_EKDL210004788-1a-AK11479-AK16234_HHJYYDSX2_L1_depth.gz,1.87558890881961,3.19451100421817,2.6239809961074,1.80703064789615,2,0.714787535276463
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_02_EKDL210004790-1a-AK11485-AK16252_HHJYYDSX2_L3_depth.gz,0.563460783489548,1.07681972740984,1.43915301230422,0.465947864122177,0,0.391522498769945
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_03_EKDL210007863-1a-AK19131-AK23741_HLNT5DSX2_L2_depth.gz,1.20494228954464,1.92400693772417,2.01177039824162,1.12729649095642,1,0.598946226964024
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_04_EKDL210007863-1a-AK18983-AK23742_HLNT5DSX2_L2_depth.gz,0.836720770252085,1.40898487170349,1.67536912254829,0.734100315166173,0,0.499424729148311
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_05_EKDL210007863-1a-AK19068-AK23743_HLNT5DSX2_L2_depth.gz,0.458696177037878,1.06793749013874,1.39209319364239,0.385037195842936,0,0.329501055771816
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_06_EKDL210004790-1a-AK11464-AK16277_HHJYYDSX2_L3_depth.gz,1.79557617321686,2.46456094577732,2.55647369845815,1.65995944734539,1,0.702364422641756
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_07_EKDL210007863-1a-AK19095-AK23744_HLNT5DSX2_L2_depth.gz,1.28339673151816,2.73854979963893,2.14437093485441,1.21216306296651,1,0.598495675658552
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CORS_08_EKDL210005548-1a-AK11495-AK16238_HHJKNDSX2_L4_depth.gz,1.4372418069199,2.25983608041406,2.21435928954445,1.32904144370065,1,0.649055378549354
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_02_EKDL210004789-1a-AK11698-AK16226_HHJYYDSX2_L2_depth.gz,1.19247646610152,1.73741064434415,1.99124862781452,1.0669865152167,1,0.598858650519395
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_03_EKDL210004790-1a-AK11524-AK16276_HHJYYDSX2_L3_depth.gz,0.669802418569561,1.29054103197939,1.54912935763391,0.604896404508036,0,0.432373458852198
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_05_EKDL210004790-1a-AK8204-AK9482_HHJYYDSX2_L3_depth.gz,0.750633012137638,1.20123717258259,1.60440066426023,0.671902643689084,0,0.46785882657547
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_06_EKDL200012859-1a-AK11520-AK16285_HNLVYDSXY_L1_depth.gz,0.851299239798388,1.42546733727594,1.72223359752048,0.726906148983687,0,0.494299519544835
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_07_EKDL210004789-1a-AK12629-AK16244_HHJYYDSX2_L2_depth.gz,2.45691728917382,3.58591557446184,3.23488104497092,2.3446644321998,2,0.759507770152369
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_08_EKDL210004789-1a-AK11178-AK16246_HHJYYDSX2_L2_depth.gz,1.10142169118142,1.90190629628871,1.91814645884775,0.996017504522748,1,0.574211466544126
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_10_EKDL210004790-1a-AK11178-AK16246_HHJYYDSX2_L3_depth.gz,1.13414507076323,1.7582182094162,1.93562333737393,1.02465673419977,1,0.585932732295954
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_11_EKDL210005548-1a-AK11572-AK16283_HHJKNDSX2_L4_depth.gz,0.82993780114569,1.35114587565163,1.65969849971535,0.735028827492304,1,0.500053353839805
/home/projects/dp_00007/people/hmon/Shucking/07_depth/CRES_13_EKDL210004790-1a-AK11398-AK16264_HHJYYDSX2_L3_depth.gz,1.33719781055644,1.88117796377665,2.12758165455519,1.24180645028424,1,0.62850598833352
