bamfile,mean_depth,sd_depth,mean_depth_nonzero,mean_depth_within2sd,median,proportion_of_reference_covered
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_01_EKDL210004790-1a-AK11615-AK16297_HHJYYDSX2_L3_depth.gz,1.49433328472963,2.32835149799992,2.26388898861869,1.41139619855623,1,0.660073569084868
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_02_EKDL200012859-1a-AK11433-AK13293_HNLVYDSXY_L1_depth.gz,2.25648125621056,3.45496550862044,3.00899212015399,2.13386152917285,2,0.74991265051736
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_03_EKDL210004789-1a-AK11398-AK16264_HHJYYDSX2_L2_depth.gz,1.35272509193004,1.96998307882648,2.14032470627774,1.23892226818986,1,0.632018631548006
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_05_EKDL200012859-1a-AK11692-AK16230_HNLVYDSXY_L1_depth.gz,0.99542512223375,1.50701672025708,1.8033724681416,0.919404018905677,1,0.551979771133721
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_06_EKDL210004788-1a-AK11485-AK16252_HHJYYDSX2_L1_depth.gz,1.39801228426454,2.01502941939153,2.17516450495079,1.28469839002157,1,0.642715657175537
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_07_EKDL210004788-1a-AK11158-AK16267_HHJYYDSX2_L1_depth.gz,1.34959154457894,1.99424160994399,2.12625296436501,1.24766162885938,1,0.634727648683967
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_08_EKDL210004789-1a-AK12626-AK16295_HHJYYDSX2_L2_depth.gz,1.21599023511742,1.94064815079289,1.99639606041039,1.14196856973486,1,0.609092684177868
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_09_EKDL200012859-1a-AK11186-AK1268_HNLVYDSXY_L1_depth.gz,1.63892399347637,2.34812708125188,2.38111029445605,1.53320377383585,1,0.688302426515946
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_11_EKDL210004788-1a-AK11384-AK16224_HHJYYDSX2_L1_depth.gz,1.14378407243544,1.84074742842671,1.96208455932576,1.01327806072864,1,0.582943312508704
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_12_EKDL210004789-1a-AK11473-AK16281_HHJYYDSX2_L2_depth.gz,1.6915748128386,2.89675321099436,2.45839937160423,1.60121374119092,1,0.688079745047485
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_13_EKDL210004789-1a-AK11208-AK16233_HHJYYDSX2_L2_depth.gz,1.8720403805552,2.64362368237995,2.64618442774225,1.7260875332042,1,0.70744894457425
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_14_EKDL210004788-1a-AK11506-AK16290_HHJYYDSX2_L1_depth.gz,1.51600667928577,2.06393127320539,2.27288684506473,1.38348768705777,1,0.666996107869347
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_a_batch1_EKDL210004788-1a-AK11615-AK16297_HHJYYDSX2_L1_depth.gz,2.01741716559501,2.72600488177656,2.75706463334478,1.89156906043454,2,0.731726467778887
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_a_batch2_EKDL210004789-1a-AK7685-AK16294_HHJYYDSX2_L2_depth.gz,1.11974205711074,1.68500190247267,1.92039962905271,1.01150711228785,1,0.583077626224753
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_a_batch3_EKDL210004790-1a-AK11401-AK7949_HHJYYDSX2_L3_depth.gz,1.66865957551021,2.23549554951601,2.40704810132475,1.56622658876608,1,0.693238982050994
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_a_EKDL200012859-1a-AK11526-AK16296_HNLVYDSXY_L1_depth.gz,1.91025423694615,3.0144576202174,2.6625523953803,1.78914428017211,2,0.717452261319258
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_a_EKDL210005548-1a-AK11659-AK16242_HHJKNDSX2_L4_depth.gz,1.26735361536428,1.81096949624719,2.03415443564891,1.12740583851571,1,0.623037067959979
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_batch1_EKDL210004788-1a-AK11653-AK16291_HHJYYDSX2_L1_depth.gz,1.32473990252193,1.92975159790042,2.0945769257335,1.23366526387756,1,0.632461804695056
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_batch2_EKDL210004789-1a-AK11710-AK16288_HHJYYDSX2_L2_depth.gz,1.2280798144357,1.79454024423872,2.01637894044844,1.09042864056282,1,0.60905209323523
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_batch3_EKDL210004790-1a-AK11440-AK16251_HHJYYDSX2_L3_depth.gz,2.01402106372022,2.56917178529036,2.73607410193216,1.90112873414735,2,0.73609887330836
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_EKDL200012859-1a-AK11653-AK16291_HNLVYDSXY_L1_depth.gz,1.13192713760565,1.62793428083969,1.91595581817015,1.0299817013834,1,0.590789791116643
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_15_EKDL210005548-1a-AK11683-AK16236_HHJKNDSX2_L4_depth.gz,0.84397140342352,1.32501505991762,1.66294479152531,0.745583297326958,1,0.507516189187025
/home/projects/dp_00007/people/hmon/Shucking/07_depth/HAUG_16_EKDL210004789-1a-AK11512-AK16284_HHJYYDSX2_L2_depth.gz,1.12862766385027,1.66836193938696,1.94289393551967,1.00698519035335,1,0.580900296828872
