"","bamfile","mean_depth","proportion_of_reference_covered","pop"
"91","CRES_13_EKDL210004790-1a-AK11398-AK16264_HHJYYDSX2_L3",1.33719781055644,0.62850598833352,"CRE"
"92","CRES_14_EKDL210004788-1a-AK7415-AK16289_HHJYYDSX2_L1",0.490151832606127,0.351200368862704,"CRE"
"93","CRES_15_EKDL210004788-1a-AK11674-AK2690_HHJYYDSX2_L1",0.367360730258655,0.28216306986649,"CRE"
"94","CRES_16_EKDL210004790-1a-AK11506-AK16290_HHJYYDSX2_L3",0.798859531796079,0.486561228676716,"CRE"
"95","CRES_17_EKDL200012859-1a-AK11600-AK6934_HNLVYDSXY_L1",1.1479614176834,0.585708550955453,"CRE"
"96","CRES_19_EKDL210004788-1a-AK11467-AK14066_HHJYYDSX2_L1",0.408914262103672,0.308445799622277,"CRE"
"97","CRES_20_EKDL200012859-1a-AK11377-AK16262_HNLVYDSXY_L1",0.4660566166919,0.339630008651511,"CRE"
"98","FURI_01_EKDL210007862-1a-AK19254-AK19667_HLNT5DSX2_L2",2.79221304871468,0.780563285021095,"FUR"
"99","FURI_02_EKDL210004789-1a-AK11520-AK16285_HHJYYDSX2_L2",1.45127148295856,0.649892055421253,"FUR"
"100","FURI_03_EKDL210004789-1a-AK11528-AK14283_HHJYYDSX2_L2",3.64626956959661,0.80714806476551,"FUR"
"101","FURI_04_EKDL210007862-1a-AK16171-AK16172_HLNT5DSX2_L2",1.54939831188021,0.668648785055458,"FUR"
"102","FURI_05_EKDL210007862-1a-AK16187-AK16188_HLNT5DSX2_L2",1.33689307781311,0.627612066928104,"FUR"
"103","FURI_06_EKDL210004789-1a-AK11160-AK9453_HHJYYDSX2_L2",1.56075362633503,0.661615104237745,"FUR"
"104","FURI_07_EKDL210004788-1a-AK11710-AK16288_HHJYYDSX2_L1",2.60407002759708,0.77404245322432,"FUR"
"105","FURI_08_EKDL210004788-1a-AK11375-AK16261_HHJYYDSX2_L1",2.00568671764348,0.72635112450354,"FUR"
"106","FURI_09_EKDL200012859-1a-AK11656-AK574_HNLVYDSXY_L1",0.9854971032604,0.54371492612019,"FUR"
"107","FURI_10_EKDL210007862-1a-AK16203-AK16204_HLNT5DSX2_L2",1.54417501507354,0.66652798813263,"FUR"
"108","FURI_11_EKDL210004789-1a-AK11485-AK16252_HHJYYDSX2_L2",1.92603962916698,0.714939440731792,"FUR"
"109","FURI_13_EKDL200012859-1a-AK11677-AK5989_HNLVYDSXY_L1",0.54996703608734,0.377601094379362,"FUR"
"110","GASO_01_EKDL200012859-1a-AK11710-AK16288_HNLVYDSXY_L1",1.09556859495844,0.57407945100031,"GAS"
"111","GASO_02_EKDL210004789-1a-AK11692-AK16230_HHJYYDSX2_L2",2.27480659840552,0.749298402221743,"GAS"
"112","GASO_03_EKDL210004790-1a-AK11519-AK16232_HHJYYDSX2_L3",2.92858492600445,0.790498537642824,"GAS"
"113","GASO_04_EKDL210004789-1a-AK7016-AK16255_HHJYYDSX2_L2",1.40222976128631,0.639956263218518,"GAS"
"114","GASO_05_EKDL210004788-1a-AK10139-AK9682_HHJYYDSX2_L1",1.55520905274204,0.668468004441192,"GAS"
"115","GASO_06_EKDL210004790-1a-AK11631-AK349_HHJYYDSX2_L3",2.38580455651794,0.751543995024602,"GAS"
"116","GASO_08_EKDL210004789-1a-AK12637-AK16268_HHJYYDSX2_L2",1.39596623504362,0.633650650822856,"GAS"
"117","GASO_09_EKDL210004790-1a-AK11683-AK16236_HHJYYDSX2_L3",1.62748698319368,0.677101857600379,"GAS"
"118","GASO_12_EKDL210004790-1a-AK11630-AK16248_HHJYYDSX2_L3",1.420879893954,0.648819938262633,"GAS"
"119","GASO_13_EKDL210004788-1a-AK11600-AK6934_HHJYYDSX2_L1",1.17719253343113,0.598912072535201,"GAS"
"120","GASO_15_EKDL210005548-1a-AK11398-AK16264_HHJKNDSX2_L4",2.32873909979825,0.758149899983067,"GAS"
"121","GASO_16_EKDL210004788-1a-AK4251-AK16229_HHJYYDSX2_L1",1.26472792212226,0.615325453137711,"GAS"
"122","GASO_17_EKDL210005548-1a-AK11582-AK8205_HHJKNDSX2_L4",1.10736288245279,0.578751442859131,"GAS"
"123","GREV_01_EKDL210007863-1a-AK19130-AK23745_HLNT5DSX2_L2",0.927180696154027,0.526705011328527,"GRE"
"124","GREV_02_EKDL210007863-1a-AK19011-AK22952_HLNT5DSX2_L2",0.888656793952559,0.499417162194807,"GRE"
"125","GREV_03_EKDL210004788-1a-AK11631-AK349_HHJYYDSX2_L1",1.63315214323604,0.680339718896173,"GRE"
"126","GREV_04_EKDL210004790-1a-AK11598-AK16273_HHJYYDSX2_L3",1.17260320468314,0.595290935080237,"GRE"
"127","GREV_05_EKDL200012859-1a-AK11476-AK16258_HNLVYDSXY_L1",0.24288145608425,0.20193532929584,"GRE"
"128","GREV_06_EKDL210005548-1a-AK11640-AK16265_HHJKNDSX2_L4",1.3770610611975,0.644267769514615,"GRE"
"129","GREV_07_EKDL200012859-1a-AK11381-AK16293_HNLVYDSXY_L1",1.69060569738154,0.689833774892205,"GRE"
"130","GREV_08_EKDL210005548-1a-AK11186-AK1268_HHJKNDSX2_L4",1.22743939820909,0.611595033630691,"GRE"
